Network,Station,Name,Latitude,Longitude,Elevation,Sensitivity,Site,Vs30
SD,Q004C,SD Q004C BHZ ,34.870000,117.900000,0.0,70000000000.0,,
SD,M002B,SD M002B BHZ ,37.580000,117.530000,0.0,70000000000.0,,
GS,E0059,GS E0059 BHZ ,35.000000,105.650000,0.0,70000000000.0,,
NX,E0042,NX E0042 BHZ ,37.510000,105.520000,0.0,70000000000.0,,
YN,Q2502,YN Q2502 BHZ ,26.510000,99.240000,0.0,70000000000.0,,
HE,B0041,HE B0041 BHZ ,39.380000,118.590000,0.0,70000000000.0,,
SD,R000F,SD R000F BHZ ,34.910000,115.580000,0.0,70000000000.0,,
XJ,C000B,XJ C000B BHZ ,44.320000,86.070000,0.0,70000000000.0,,
SD,Q008C,SD Q008C BHZ ,35.430000,117.950000,0.0,70000000000.0,,
HE,F0055,HE F0055 BHZ ,39.480000,114.670000,0.0,70000000000.0,,
YN,C2524,YN C2524 BHZ ,27.590000,103.520000,0.0,70000000000.0,,
GD,QY004,GD QY004 BHZ ,21.930000,112.070000,0.0,70000000000.0,,
FJ,C5903,FJ C5903 BHZ ,24.920000,118.450000,0.0,70000000000.0,,
GD,D1306,GD D1306 BHZ ,23.310000,116.580000,0.0,70000000000.0,,
SD,Q0073,SD Q0073 BHZ ,35.830000,118.360000,0.0,70000000000.0,,
QH,B0027,QH B0027 BHZ ,36.350000,102.730000,0.0,70000000000.0,,
YN,Q2508,YN Q2508 BHZ ,26.950000,99.170000,0.0,70000000000.0,,
HE,F0123,HE F0123 BHZ ,39.340000,115.480000,0.0,70000000000.0,,
SD,H004C,SD H004C BHZ ,35.030000,116.470000,0.0,70000000000.0,,
YN,RW003,YN RW003 BHZ ,27.610000,99.400000,0.0,70000000000.0,,
FJ,A0016,FJ A0016 BHZ ,25.820000,118.890000,0.0,70000000000.0,,
GS,K0065,GS K0065 BHZ ,33.840000,105.680000,0.0,70000000000.0,,
SC,B2306,SC B2306 BHZ ,31.140000,105.440000,0.0,70000000000.0,,
XJ,SHZYW,XJ SHZYW BHZ ,45.130000,85.980000,0.0,70000000000.0,,
GS,L004C,GS L004C BHZ ,35.190000,106.280000,0.0,70000000000.0,,
QH,F0009,QH F0009 BHZ ,33.320000,100.550000,0.0,70000000000.0,,
SC,VA002,SC VA002 BHZ ,28.740000,100.210000,0.0,70000000000.0,,
NX,D0008,NX D0008 BHZ ,35.620000,106.080000,0.0,70000000000.0,,
XJ,F006E,XJ F006E BHZ ,43.880000,81.340000,0.0,70000000000.0,,
XJ,Q0018,XJ Q0018 BHZ ,39.710000,78.040000,0.0,70000000000.0,,
XJ,P001D,XJ P001D BHZ ,38.210000,76.270000,0.0,70000000000.0,,
XJ,WSUKK,XJ WSUKK BHZ ,41.490000,80.270000,0.0,70000000000.0,,
SD,P001F,SD P001F BHZ ,36.450000,116.210000,0.0,70000000000.0,,
SD,D0007,SD D0007 BHZ ,35.180000,117.480000,0.0,70000000000.0,,
QH,C0046,QH C0046 BHZ ,37.650000,101.120000,0.0,70000000000.0,,
YN,MCN01,YN MCN01 BHZ ,25.050000,99.480000,0.0,70000000000.0,,
YN,C2519,YN C2519 BHZ ,27.810000,103.590000,0.0,70000000000.0,,
SX,M0018,SX M0018 BHZ ,35.220000,110.540000,0.0,70000000000.0,,
SD,H000D,SD H000D BHZ ,35.820000,115.950000,0.0,70000000000.0,,
SN,ED003,SN ED003 BHZ ,34.770000,110.140000,0.0,70000000000.0,,
HE,A0050,HE A0050 BHZ ,37.940000,114.590000,0.0,70000000000.0,,
XJ,Q0035,XJ Q0035 BHZ ,39.640000,76.930000,0.0,70000000000.0,,
YN,G2808,YN G2808 BHZ ,23.120000,102.570000,0.0,70000000000.0,,
XJ,F001C,XJ F001C BHZ ,43.310000,82.490000,0.0,70000000000.0,,
SC,W2208,SC W2208 BHZ ,27.870000,101.260000,0.0,70000000000.0,,
QH,MADMC,QH MADMC BHZ ,34.920000,98.210000,0.0,70000000000.0,,
SC,E0201,SC E0201 BHZ ,28.870000,105.370000,0.0,70000000000.0,,
YN,C2532,YN C2532 BHZ ,27.610000,103.380000,0.0,70000000000.0,,
SC,W0114,SC W0114 BHZ ,27.990000,102.130000,0.0,70000000000.0,,
JL,DHT,JL DHT BHZ ,43.340000,128.220000,0.0,70000000000.0,,
YN,C2210,YN C2210 BHZ ,26.980000,103.330000,0.0,70000000000.0,,
XJ,B004A,XJ B004A BHZ ,44.230000,86.350000,0.0,70000000000.0,,
HE,A0014,HE A0014 BHZ ,38.520000,114.560000,0.0,70000000000.0,,
GS,P0016,GS P0016 BHZ ,34.560000,103.640000,0.0,70000000000.0,,
XJ,STZ,XJ STZ BHZ ,43.710000,86.650000,0.0,70000000000.0,,
HE,A0012,HE A0012 BHZ ,38.630000,114.500000,0.0,70000000000.0,,
SD,P002B,SD P002B BHZ ,36.860000,116.100000,0.0,70000000000.0,,
QH,LEDSL,QH LEDSL BHZ ,36.550000,102.400000,0.0,70000000000.0,,
XJ,QB004,XJ QB004 BHZ ,39.110000,77.580000,0.0,70000000000.0,,
GS,K001E,GS K001E BHZ ,33.430000,104.800000,0.0,70000000000.0,,
SC,V2504,SC V2504 BHZ ,29.780000,100.660000,0.0,70000000000.0,,
NX,XSH,NX XSH BHZ ,37.250000,105.200000,0.0,70000000000.0,,
XJ,P001C,XJ P001C BHZ ,38.040000,75.750000,0.0,70000000000.0,,
HE,F0085,HE F0085 BHZ ,38.550000,114.820000,0.0,70000000000.0,,
GS,K006F,GS K006F BHZ ,33.820000,104.540000,0.0,70000000000.0,,
SD,N0026,SD N0026 BHZ ,36.440000,116.520000,0.0,70000000000.0,,
HE,E0053,HE E0053 BHZ ,36.960000,115.360000,0.0,70000000000.0,,
HE,A0006,HE A0006 BHZ ,37.870000,114.940000,0.0,70000000000.0,,
NX,E0037,NX E0037 BHZ ,37.450000,105.840000,0.0,70000000000.0,,
QH,B0014,QH B0014 BHZ ,36.370000,102.220000,0.0,70000000000.0,,
GD,M2308,GD M2308 BHZ ,23.670000,116.140000,0.0,70000000000.0,,
XJ,Q0051,XJ Q0051 BHZ ,38.280000,77.180000,0.0,70000000000.0,,
FJ,J8012,FJ J8012 BHZ ,27.340000,120.210000,0.0,70000000000.0,,
HA,YYXYX,HA YYXYX BHZ ,35.080000,113.980000,0.0,70000000000.0,,
XJ,N002D,XJ N002D BHZ ,41.570000,81.320000,0.0,70000000000.0,,
SC,DMZJ,SC DMZJ BHZ ,31.640000,99.010000,0.0,70000000000.0,,
SX,L0066,SX L0066 BHZ ,35.700000,111.640000,0.0,70000000000.0,,
YN,S2101,YN S2101 BHZ ,24.690000,99.880000,0.0,70000000000.0,,
HE,REX,HE REX BHZ ,37.130000,114.690000,0.0,70000000000.0,,
SC,J2201,SC J2201 BHZ ,30.890000,105.520000,0.0,70000000000.0,,
FJ,H9008,FJ H9008 BHZ ,26.930000,118.280000,0.0,70000000000.0,,
XJ,P0060,XJ P0060 BHZ ,39.860000,74.350000,0.0,70000000000.0,,
GD,B0701,GD B0701 BHZ ,22.650000,114.570000,0.0,70000000000.0,,
YN,D2603,YN D2603 BHZ ,26.820000,103.580000,0.0,70000000000.0,,
GD,Q8104,GD Q8104 BHZ ,22.070000,111.750000,0.0,70000000000.0,,
QH,CM007,QH CM007 BHZ ,37.620000,101.200000,0.0,70000000000.0,,
SC,X2301,SC X2301 BHZ ,30.170000,107.080000,0.0,70000000000.0,,
SX,M0019,SX M0019 BHZ ,35.170000,110.550000,0.0,70000000000.0,,
SD,H0020,SD H0020 BHZ ,35.430000,116.930000,0.0,70000000000.0,,
XJ,M001C,XJ M001C BHZ ,42.570000,86.880000,0.0,70000000000.0,,
SC,L0202,SC L0202 BHZ ,29.530000,103.580000,0.0,70000000000.0,,
GS,XHNSK,GS XHNSK BHZ ,35.040000,102.490000,0.0,70000000000.0,,
HE,R0003,HE R0003 BHZ ,39.430000,116.840000,0.0,70000000000.0,,
SD,Q000F,SD Q000F BHZ ,35.070000,118.370000,0.0,70000000000.0,,
GD,D1103,GD D1103 BHZ ,23.420000,116.590000,0.0,70000000000.0,,
GZ,A0001,GZ A0001 BHZ ,27.000000,107.050000,0.0,70000000000.0,,
SC,V3376,SC V3376 BHZ ,32.150000,100.470000,0.0,70000000000.0,,
GD,A1802,GD A1802 BHZ ,23.430000,113.680000,0.0,70000000000.0,,
FJ,D2204,FJ D2204 BHZ ,24.580000,118.090000,0.0,70000000000.0,,
LN,B003A,LN B003A BHZ ,39.530000,122.170000,0.0,70000000000.0,,
TJ,A0010,TJ A0010 BHZ ,39.080000,117.330000,0.0,70000000000.0,,
GX,GB003,GX GB003 BHZ ,23.640000,109.090000,0.0,70000000000.0,,
FJ,JJ001,FJ JJ001 BHZ ,26.670000,119.540000,0.0,70000000000.0,,
QH,D0012,QH D0012 BHZ ,35.870000,101.960000,0.0,70000000000.0,,
GS,P0044,GS P0044 BHZ ,35.030000,102.970000,0.0,70000000000.0,,
XJ,A002E,XJ A002E BHZ ,43.620000,87.520000,0.0,70000000000.0,,
YN,EDY03,YN EDY03 BHZ ,25.880000,101.090000,0.0,70000000000.0,,
FJ,ES001,FJ ES001 BHZ ,23.700000,117.470000,0.0,70000000000.0,,
FJ,QGQH,FJ QGQH BHZ ,25.150000,118.900000,0.0,70000000000.0,,
YN,YIM,YN YIM BHZ ,24.700000,102.140000,0.0,70000000000.0,,
YN,L2904,YN L2904 BHZ ,25.540000,99.120000,0.0,70000000000.0,,
LN,B004C,LN B004C BHZ ,39.840000,122.680000,0.0,70000000000.0,,
SC,CNI,SC CNI BHZ ,28.370000,104.870000,0.0,70000000000.0,,
YN,E3101,YN E3101 BHZ ,25.010000,101.880000,0.0,70000000000.0,,
GD,UC001,GD UC001 BHZ ,23.460000,116.670000,0.0,70000000000.0,,
GD,L2215,GD L2215 BHZ ,23.200000,114.100000,0.0,70000000000.0,,
LN,PLDCZ,LN PLDCZ BHZ ,39.460000,122.480000,0.0,70000000000.0,,
SD,A0009,SD A0009 BHZ ,36.110000,116.450000,0.0,70000000000.0,,
FJ,CTCX,FJ CTCX BHZ ,24.700000,117.740000,0.0,70000000000.0,,
TJ,A0027,TJ A0027 BHZ ,39.200000,117.210000,0.0,70000000000.0,,
GD,S0002,GD S0002 BHZ ,23.060000,113.810000,0.0,70000000000.0,,
XJ,F0093,XJ F0093 BHZ ,43.090000,81.140000,0.0,70000000000.0,,
GS,L0017,GS L0017 BHZ ,35.490000,106.010000,0.0,70000000000.0,,
FJ,D2402,FJ D2402 BHZ ,24.650000,118.170000,0.0,70000000000.0,,
FJ,F1011,FJ F1011 BHZ ,24.740000,116.520000,0.0,70000000000.0,,
SC,X2105,SC X2105 BHZ ,30.380000,106.460000,0.0,70000000000.0,,
GX,B0001,GX B0001 BHZ ,24.280000,109.420000,0.0,70000000000.0,,
GS,L004E,GS L004E BHZ ,35.270000,105.980000,0.0,70000000000.0,,
TJ,QD001,TJ QD001 BHZ ,39.340000,117.740000,0.0,70000000000.0,,
GD,QJ001,GD QJ001 BHZ ,21.570000,111.840000,0.0,70000000000.0,,
YN,C0225,YN C0225 BHZ ,27.140000,103.650000,0.0,70000000000.0,,
HA,HXXLG,HA HXXLG BHZ ,35.510000,114.680000,0.0,70000000000.0,,
NX,D002F,NX D002F BHZ ,35.990000,105.410000,0.0,70000000000.0,,
XJ,P0016,XJ P0016 BHZ ,38.660000,73.990000,0.0,70000000000.0,,
XJ,A0032,XJ A0032 BHZ ,43.630000,87.660000,0.0,70000000000.0,,
XJ,Q0008,XJ Q0008 BHZ ,39.600000,78.440000,0.0,70000000000.0,,
GS,K0036,GS K0036 BHZ ,33.840000,105.420000,0.0,70000000000.0,,
SD,A0031,SD A0031 BHZ ,36.520000,117.230000,0.0,70000000000.0,,
TJ,PH001,TJ PH001 BHZ ,39.450000,117.260000,0.0,70000000000.0,,
SC,V0109,SC V0109 BHZ ,30.080000,101.480000,0.0,70000000000.0,,
TJ,TJH,TJ TJH BHZ ,38.750000,117.560000,0.0,70000000000.0,,
HA,FB001,HA FB001 BHZ ,35.720000,114.320000,0.0,70000000000.0,,
AH,EY001,AH EY001 BHZ ,31.670000,118.490000,0.0,70000000000.0,,
SC,U2771,SC U2771 BHZ ,31.300000,102.490000,0.0,70000000000.0,,
NX,D0021,NX D0021 BHZ ,35.760000,106.480000,0.0,70000000000.0,,
LN,HG006,LN HG006 BHZ ,40.260000,122.730000,0.0,70000000000.0,,
YN,N0306,YN N0306 BHZ ,24.290000,98.190000,0.0,70000000000.0,,
FJ,EL001,FJ EL001 BHZ ,24.500000,117.670000,0.0,70000000000.0,,
GS,AC001,GS AC001 BHZ ,36.050000,103.930000,0.0,70000000000.0,,
HE,EV001,HE EV001 BHZ ,36.870000,115.480000,0.0,70000000000.0,,
SC,V3275,SC V3275 BHZ ,32.970000,98.090000,0.0,70000000000.0,,
LN,BP001,LN BP001 BHZ ,39.690000,122.390000,0.0,70000000000.0,,
GS,K0098,GS K0098 BHZ ,34.010000,104.800000,0.0,70000000000.0,,
XJ,FC002,XJ FC002 BHZ ,43.690000,81.550000,0.0,70000000000.0,,
HE,B0106,HE B0106 BHZ ,39.240000,118.440000,0.0,70000000000.0,,
SD,H000B,SD H000B BHZ ,35.700000,116.130000,0.0,70000000000.0,,
XJ,N0039,XJ N0039 BHZ ,41.410000,82.620000,0.0,70000000000.0,,
GS,E0029,GS E0029 BHZ ,34.970000,106.030000,0.0,70000000000.0,,
HE,J0042,HE J0042 BHZ ,38.470000,116.780000,0.0,70000000000.0,,
CQ,JJML,CQ JJML BHZ ,29.180000,106.250000,0.0,70000000000.0,,
YN,F2701,YN F2701 BHZ ,24.050000,101.570000,0.0,70000000000.0,,
SD,N0008,SD N0008 BHZ ,37.810000,116.990000,0.0,70000000000.0,,
SD,M0024,SD M0024 BHZ ,38.050000,117.600000,0.0,70000000000.0,,
NX,A0014,NX A0014 BHZ ,38.390000,106.100000,0.0,70000000000.0,,
XJ,HOXNR,XJ HOXNR BHZ ,42.410000,87.450000,0.0,70000000000.0,,
GD,G8212,GD G8212 BHZ ,21.100000,109.910000,0.0,70000000000.0,,
GX,HS002,GX HS002 BHZ ,25.560000,109.800000,0.0,70000000000.0,,
SC,WS003,SC WS003 BHZ ,26.980000,102.830000,0.0,70000000000.0,,
GS,L001D,GS L001D BHZ ,35.600000,105.530000,0.0,70000000000.0,,
XJ,PW009,XJ PW009 BHZ ,40.160000,75.320000,0.0,70000000000.0,,
XJ,N0026,XJ N0026 BHZ ,41.990000,81.850000,0.0,70000000000.0,,
SC,A8102,SC A8102 BHZ ,31.070000,103.640000,0.0,70000000000.0,,
NX,D0016,NX D0016 BHZ ,35.910000,106.460000,0.0,70000000000.0,,
FJ,A2001,FJ A2001 BHZ ,26.000000,119.350000,0.0,70000000000.0,,
YN,R2303,YN R2303 BHZ ,27.340000,99.230000,0.0,70000000000.0,,
GD,V8102,GD V8102 BHZ ,23.410000,116.220000,0.0,70000000000.0,,
SD,J000B,SD J000B BHZ ,36.080000,116.760000,0.0,70000000000.0,,
FJ,ZPCG,FJ ZPCG BHZ ,24.070000,117.600000,0.0,70000000000.0,,
XJ,Q004E,XJ Q004E BHZ ,37.880000,76.660000,0.0,70000000000.0,,
GD,P2219,GD P2219 BHZ ,24.150000,115.190000,0.0,70000000000.0,,
XZ,D0019,XZ D0019 BHZ ,29.230000,90.160000,0.0,70000000000.0,,
XJ,HJGAB,XJ HJGAB BHZ ,43.110000,85.790000,0.0,70000000000.0,,
GD,G2509,GD G2509 BHZ ,20.480000,110.350000,0.0,70000000000.0,,
NX,C0037,NX C0037 BHZ ,37.840000,106.970000,0.0,70000000000.0,,
NX,D002D,NX D002D BHZ ,35.740000,106.000000,0.0,70000000000.0,,
QH,D0039,QH D0039 BHZ ,35.310000,101.030000,0.0,70000000000.0,,
GS,E0017,GS E0017 BHZ ,34.560000,105.980000,0.0,70000000000.0,,
XJ,AHQ,XJ AHQ BHZ ,40.930000,78.460000,0.0,70000000000.0,,
SC,A2906,SC A2906 BHZ ,30.690000,103.390000,0.0,70000000000.0,,
XZ,G0003,XZ G0003 BHZ ,30.260000,94.830000,0.0,70000000000.0,,
TJ,A0038,TJ A0038 BHZ ,38.710000,116.920000,0.0,70000000000.0,,
HA,HLQKW,HA HLQKW BHZ ,35.770000,115.010000,0.0,70000000000.0,,
GS,FY201,GS FY201 BHZ ,40.000000,97.510000,0.0,70000000000.0,,
GS,AH001,GS AH001 BHZ ,36.270000,103.020000,0.0,70000000000.0,,
GX,AB002,GX AB002 BHZ ,23.210000,109.110000,0.0,70000000000.0,,
GD,A1402,GD A1402 BHZ ,23.470000,113.370000,0.0,70000000000.0,,
XJ,C0005,XJ C0005 BHZ ,44.290000,86.060000,0.0,70000000000.0,,
XJ,B0010,XJ B0010 BHZ ,44.090000,87.040000,0.0,70000000000.0,,
SC,Q0201,SC Q0201 BHZ ,28.910000,104.730000,0.0,70000000000.0,,
GS,H0001,GS H0001 BHZ ,37.530000,103.490000,0.0,70000000000.0,,
GD,N2108,GD N2108 BHZ ,22.860000,115.060000,0.0,70000000000.0,,
YN,PHP01,YN PHP01 BHZ ,26.860000,101.340000,0.0,70000000000.0,,
YN,C2912,YN C2912 BHZ ,27.990000,104.970000,0.0,70000000000.0,,
XJ,F000E,XJ F000E BHZ ,43.700000,81.170000,0.0,70000000000.0,,
SD,S0006,SD S0006 BHZ ,36.320000,117.610000,0.0,70000000000.0,,
GS,FS001,GS FS001 BHZ ,39.740000,98.530000,0.0,70000000000.0,,
XJ,P0053,XJ P0053 BHZ ,40.360000,75.420000,0.0,70000000000.0,,
SX,M0074,SX M0074 BHZ ,35.410000,111.340000,0.0,70000000000.0,,
FJ,E6306,FJ E6306 BHZ ,24.110000,117.620000,0.0,70000000000.0,,
NX,C001C,NX C001C BHZ ,37.890000,106.080000,0.0,70000000000.0,,
GD,L0201,GD L0201 BHZ ,23.060000,114.450000,0.0,70000000000.0,,
GS,YZXQC,GS YZXQC BHZ ,36.290000,104.200000,0.0,70000000000.0,,
YN,J2414,YN J2414 BHZ ,23.540000,100.200000,0.0,70000000000.0,,
YN,DAL,YN DAL BHZ ,21.750000,100.140000,0.0,70000000000.0,,
YN,J2601,YN J2601 BHZ ,22.690000,101.650000,0.0,70000000000.0,,
GS,PQ001,GS PQ001 BHZ ,33.430000,104.610000,0.0,70000000000.0,,
SC,J0402,SC J0402 BHZ ,30.310000,105.260000,0.0,70000000000.0,,
HA,FQXCG,HA FQXCG BHZ ,35.030000,114.430000,0.0,70000000000.0,,
JS,F0003,JS F0003 BHZ ,32.400000,120.820000,0.0,70000000000.0,,
YN,FX001,YN FX001 BHZ ,23.820000,101.550000,0.0,70000000000.0,,
XJ,AD001,XJ AD001 BHZ ,43.540000,87.940000,0.0,70000000000.0,,
SN,E0075,SN E0075 BHZ ,35.220000,109.840000,0.0,70000000000.0,,
GS,GS206,GS GS206 BHZ ,38.170000,101.160000,0.0,70000000000.0,,
GS,E0065,GS E0065 BHZ ,35.150000,106.240000,0.0,70000000000.0,,
LN,B0016,LN B0016 BHZ ,39.140000,121.760000,0.0,70000000000.0,,
XJ,B002A,XJ B002A BHZ ,44.260000,86.660000,0.0,70000000000.0,,
GS,HG008,GS HG008 BHZ ,37.620000,103.070000,0.0,70000000000.0,,
SD,H000F,SD H000F BHZ ,35.360000,116.500000,0.0,70000000000.0,,
SD,H004F,SD H004F BHZ ,35.040000,116.600000,0.0,70000000000.0,,
QH,C0003,QH C0003 BHZ ,37.040000,100.770000,0.0,70000000000.0,,
HA,B001F,HA B001F BHZ ,34.770000,114.510000,0.0,70000000000.0,,
XJ,N005E,XJ N005E BHZ ,40.340000,80.390000,0.0,70000000000.0,,
SC,W2309,SC W2309 BHZ ,27.790000,100.730000,0.0,70000000000.0,,
FJ,C5405,FJ C5405 BHZ ,24.920000,117.870000,0.0,70000000000.0,,
SC,JSZJ,SC JSZJ BHZ ,31.180000,98.830000,0.0,70000000000.0,,
SC,LW001,SC LW001 BHZ ,29.380000,103.800000,0.0,70000000000.0,,
XJ,M000C,XJ M000C BHZ ,42.220000,85.820000,0.0,70000000000.0,,
XJ,N0016,XJ N0016 BHZ ,41.330000,79.970000,0.0,70000000000.0,,
YN,E0109,YN E0109 BHZ ,25.010000,100.950000,0.0,70000000000.0,,
XZ,D0001,XZ D0001 BHZ ,29.300000,87.240000,0.0,70000000000.0,,
YN,LYP01,YN LYP01 BHZ ,25.490000,99.520000,0.0,70000000000.0,,
XJ,A002D,XJ A002D BHZ ,43.980000,87.540000,0.0,70000000000.0,,
SD,R0025,SD R0025 BHZ ,34.720000,115.870000,0.0,70000000000.0,,
XJ,Q002E,XJ Q002E BHZ ,39.400000,76.640000,0.0,70000000000.0,,
SC,ZZZH,SC ZZZH BHZ ,28.080000,102.900000,0.0,70000000000.0,,
GD,H8405,GD H8405 BHZ ,23.500000,112.820000,0.0,70000000000.0,,
XJ,Q0037,XJ Q0037 BHZ ,39.500000,76.200000,0.0,70000000000.0,,
HA,J000B,HA J000B BHZ ,36.140000,115.160000,0.0,70000000000.0,,
SD,Q007E,SD Q007E BHZ ,35.420000,117.780000,0.0,70000000000.0,,
GD,J8408,GD J8408 BHZ ,22.720000,113.000000,0.0,70000000000.0,,
HI,C0005,HI C0005 BHZ ,19.720000,110.200000,0.0,70000000000.0,,
NX,YCGSW,NX YCGSW BHZ ,38.110000,106.940000,0.0,70000000000.0,,
YN,M8111,YN M8111 BHZ ,24.720000,98.560000,0.0,70000000000.0,,
XJ,MASBJ,XJ MASBJ BHZ ,44.120000,86.300000,0.0,70000000000.0,,
FJ,H2002,FJ H2002 BHZ ,26.910000,118.140000,0.0,70000000000.0,,
XJ,C0008,XJ C0008 BHZ ,44.300000,86.000000,0.0,70000000000.0,,
FJ,H1004,FJ H1004 BHZ ,27.390000,117.850000,0.0,70000000000.0,,
GS,EA001,GS EA001 BHZ ,34.880000,105.660000,0.0,70000000000.0,,
FJ,E6310,FJ E6310 BHZ ,24.240000,117.810000,0.0,70000000000.0,,
SC,X2102,SC X2102 BHZ ,30.500000,106.230000,0.0,70000000000.0,,
SD,P0039,SD P0039 BHZ ,36.190000,115.500000,0.0,70000000000.0,,
SC,F0302,SC F0302 BHZ ,31.180000,104.380000,0.0,70000000000.0,,
XJ,P0038,XJ P0038 BHZ ,39.940000,75.940000,0.0,70000000000.0,,
SC,TL002,SC TL002 BHZ ,30.340000,102.990000,0.0,70000000000.0,,
LN,B0037,LN B0037 BHZ ,39.730000,122.260000,0.0,70000000000.0,,
SD,R0017,SD R0017 BHZ ,34.960000,115.980000,0.0,70000000000.0,,
YN,R0119,YN R0119 BHZ ,28.340000,99.460000,0.0,70000000000.0,,
HE,F0006,HE F0006 BHZ ,38.510000,115.440000,0.0,70000000000.0,,
FJ,C5918,FJ C5918 BHZ ,25.200000,118.190000,0.0,70000000000.0,,
HE,FD001,HE FD001 BHZ ,38.780000,115.480000,0.0,70000000000.0,,
AH,A0002,AH A0002 BHZ ,31.900000,117.370000,0.0,70000000000.0,,
HE,GGZ,HE GGZ BHZ ,39.380000,116.050000,0.0,70000000000.0,,
GD,AP003,GD AP003 BHZ ,22.920000,113.370000,0.0,70000000000.0,,
SC,YYHC,SC YYHC BHZ ,27.300000,101.320000,0.0,70000000000.0,,
SX,H0008,SX H0008 BHZ ,39.120000,113.920000,0.0,70000000000.0,,
GS,P000D,GS P000D BHZ ,33.680000,101.560000,0.0,70000000000.0,,
HA,E000E,HA E000E BHZ ,35.580000,114.610000,0.0,70000000000.0,,
QH,D0026,QH D0026 BHZ ,35.230000,101.000000,0.0,70000000000.0,,
XJ,N003B,XJ N003B BHZ ,41.090000,82.640000,0.0,70000000000.0,,
GD,P2212,GD P2212 BHZ ,24.700000,115.470000,0.0,70000000000.0,,
GS,N000D,GS N000D BHZ ,35.800000,103.530000,0.0,70000000000.0,,
GD,J8513,GD J8513 BHZ ,22.190000,112.300000,0.0,70000000000.0,,
YN,A1503,YN A1503 BHZ ,24.450000,102.260000,0.0,70000000000.0,,
QH,B0057,QH B0057 BHZ ,36.820000,102.170000,0.0,70000000000.0,,
SD,S0009,SD S0009 BHZ ,36.400000,117.810000,0.0,70000000000.0,,
XJ,ML006,XJ ML006 BHZ ,41.950000,84.580000,0.0,70000000000.0,,
TJ,WT001,TJ WT001 BHZ ,39.030000,116.770000,0.0,70000000000.0,,
SC,V2405,SC V2405 BHZ ,28.440000,101.690000,0.0,70000000000.0,,
GS,PL001,GS PL001 BHZ ,34.440000,102.300000,0.0,70000000000.0,,
SC,UR002,SC UR002 BHZ ,32.510000,101.050000,0.0,70000000000.0,,
FJ,A0024,FJ A0024 BHZ ,25.680000,119.320000,0.0,70000000000.0,,
GX,AW003,GX AW003 BHZ ,23.310000,108.400000,0.0,70000000000.0,,
SC,W3504,SC W3504 BHZ ,28.840000,102.770000,0.0,70000000000.0,,
YN,P2116,YN P2116 BHZ ,26.790000,99.650000,0.0,70000000000.0,,
XJ,LHG,XJ LHG BHZ ,43.640000,87.060000,0.0,70000000000.0,,
YN,D2601,YN D2601 BHZ ,26.520000,103.150000,0.0,70000000000.0,,
QH,B0055,QH B0055 BHZ ,36.710000,102.220000,0.0,70000000000.0,,
YN,J2903,YN J2903 BHZ ,22.800000,99.620000,0.0,70000000000.0,,
NX,A0003,NX A0003 BHZ ,38.140000,105.940000,0.0,70000000000.0,,
GD,T0013,GD T0013 BHZ ,22.510000,113.380000,0.0,70000000000.0,,
YN,C2802,YN C2802 BHZ ,27.380000,104.260000,0.0,70000000000.0,,
HL,C0001,HL C0001 BHZ ,44.550000,129.650000,0.0,70000000000.0,,
FJ,C5312,FJ C5312 BHZ ,24.920000,118.750000,0.0,70000000000.0,,
AH,N0005,AH N0005 BHZ ,31.610000,116.520000,0.0,70000000000.0,,
SD,G0053,SD G0053 BHZ ,37.060000,118.810000,0.0,70000000000.0,,
FJ,B4017,FJ B4017 BHZ ,25.440000,118.660000,0.0,70000000000.0,,
SX,L0089,SX L0089 BHZ ,36.310000,111.570000,0.0,70000000000.0,,
GX,L0009,GX L0009 BHZ ,23.140000,106.430000,0.0,70000000000.0,,
XJ,P0008,XJ P0008 BHZ ,40.840000,76.980000,0.0,70000000000.0,,
YN,C2411,YN C2411 BHZ ,27.840000,103.970000,0.0,70000000000.0,,
YN,C2217,YN C2217 BHZ ,27.320000,103.060000,0.0,70000000000.0,,
SC,SPMJ,SC SPMJ BHZ ,32.370000,103.740000,0.0,70000000000.0,,
QH,B0016,QH B0016 BHZ ,36.290000,102.250000,0.0,70000000000.0,,
SC,PSFR,SC PSFR BHZ ,27.930000,104.540000,0.0,70000000000.0,,
FJ,A0039,FJ A0039 BHZ ,25.630000,119.310000,0.0,70000000000.0,,
SC,UE005,SC UE005 BHZ ,33.280000,102.530000,0.0,70000000000.0,,
XJ,SMY,XJ SMY BHZ ,41.640000,79.730000,0.0,70000000000.0,,
SC,UY003,SC UY003 BHZ ,32.020000,102.620000,0.0,70000000000.0,,
SC,U2310,SC U2310 BHZ ,31.790000,103.860000,0.0,70000000000.0,,
NX,D0040,NX D0040 BHZ ,36.470000,106.310000,0.0,70000000000.0,,
SD,J0009,SD J0009 BHZ ,36.050000,116.120000,0.0,70000000000.0,,
SC,51YBG,SC 51YBG BHZ ,28.800000,104.400000,0.0,70000000000.0,,
XJ,B0026,XJ B0026 BHZ ,44.620000,86.580000,0.0,70000000000.0,,
YN,C2231,YN C2231 BHZ ,26.830000,103.190000,0.0,70000000000.0,,
GS,K0052,GS K0052 BHZ ,33.680000,106.200000,0.0,70000000000.0,,
SC,W3104,SC W3104 BHZ ,28.080000,102.700000,0.0,70000000000.0,,
HE,D0009,HE D0009 BHZ ,36.430000,115.090000,0.0,70000000000.0,,
